"@timestamp,""system.memory.actual.used.bytes"",""system.memory.actual.used.pct"""
"Oct 18, 2024 @ 11:20:38.280,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:20:28.262,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:20:18.276,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:20:08.274,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:19:58.261,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:19:48.270,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:19:38.264,""6,9GB"",""89%"""
"Oct 18, 2024 @ 11:19:28.265,7GB,""89%"""
"Oct 18, 2024 @ 11:19:18.276,7GB,""89%"""
"Oct 18, 2024 @ 11:19:08.263,""6,9GB"",""88,6%"""
"Oct 18, 2024 @ 11:18:58.272,""6,9GB"",""88,5%"""
"Oct 18, 2024 @ 11:18:48.272,""6,9GB"",""88,2%"""
"Oct 18, 2024 @ 11:18:38.277,""6,9GB"",""88,2%"""
"Oct 18, 2024 @ 11:18:28.278,""6,9GB"",""88,1%"""
"Oct 18, 2024 @ 11:18:18.276,""6,9GB"",""88%"""
"Oct 18, 2024 @ 11:18:08.268,""6,9GB"",""88,1%"""
"Oct 18, 2024 @ 11:17:58.267,""6,9GB"",""88,2%"""
"Oct 18, 2024 @ 11:17:48.264,""6,9GB"",""88,2%"""
"Oct 18, 2024 @ 11:17:38.272,""6,9GB"",""88,1%"""
"Oct 18, 2024 @ 11:17:28.284,""6,9GB"",""88,1%"""
"Oct 18, 2024 @ 11:17:18.271,""6,9GB"",""88,3%"""
"Oct 18, 2024 @ 11:17:08.263,""6,9GB"",""88,4%"""
"Oct 18, 2024 @ 11:16:58.265,""6,9GB"",""88,6%"""
"Oct 18, 2024 @ 11:16:48.278,7GB,""89,5%"""
"Oct 18, 2024 @ 11:16:38.264,7GB,""89,6%"""
"Oct 18, 2024 @ 11:16:28.277,7GB,""89,8%"""
"Oct 18, 2024 @ 11:16:18.275,7GB,""89,9%"""
"Oct 18, 2024 @ 11:16:08.270,7GB,""90,2%"""
"Oct 18, 2024 @ 11:15:58.262,""7,3GB"",""93,6%"""
"Oct 18, 2024 @ 11:15:48.269,""7,3GB"",""93,6%"""
"Oct 18, 2024 @ 11:15:38.262,""7,4GB"",""94,4%"""
"Oct 18, 2024 @ 11:15:28.264,""7,4GB"",""94,1%"""
"Oct 18, 2024 @ 11:15:18.278,""7,4GB"",""94,6%"""
"Oct 18, 2024 @ 11:15:08.266,""7,3GB"",""93,6%"""
"Oct 18, 2024 @ 11:14:58.276,""7,3GB"",""93,5%"""
"Oct 18, 2024 @ 11:14:48.265,""7,3GB"",""93,5%"""
"Oct 18, 2024 @ 11:14:38.266,""7,3GB"",""93,4%"""
"Oct 18, 2024 @ 11:14:28.274,""7,3GB"",""93,9%"""
"Oct 18, 2024 @ 11:14:18.273,""7,3GB"",""94%"""
"Oct 18, 2024 @ 11:14:08.278,""7,3GB"",""93,6%"""
"Oct 18, 2024 @ 11:13:58.263,""7,2GB"",""92,2%"""
"Oct 18, 2024 @ 11:13:48.265,""7,3GB"",""93%"""
"Oct 18, 2024 @ 11:13:38.280,""7,2GB"",""92,6%"""
"Oct 18, 2024 @ 11:13:28.262,""6,9GB"",""88,6%"""
"Oct 18, 2024 @ 11:13:18.262,""6,9GB"",""88,3%"""
"Oct 18, 2024 @ 11:13:08.262,""7,1GB"",""91,3%"""
"Oct 18, 2024 @ 11:12:58.266,7GB,""89,6%"""
"Oct 18, 2024 @ 11:12:48.271,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:12:38.271,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 11:12:28.263,""6,8GB"",""87,5%"""
"Oct 18, 2024 @ 11:12:24.995,""6,9GB"",""88%"""
"Oct 18, 2024 @ 10:34:38.264,7GB,""89%"""
"Oct 18, 2024 @ 10:34:28.268,""6,8GB"",""87,5%"""
"Oct 18, 2024 @ 10:34:18.261,""6,8GB"",""87,6%"""
"Oct 18, 2024 @ 10:34:08.272,""6,9GB"",""88,3%"""
"Oct 18, 2024 @ 10:33:58.263,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 10:33:48.273,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 10:33:38.270,""6,8GB"",""86,8%"""
"Oct 18, 2024 @ 10:33:28.264,""6,7GB"",""86%"""
"Oct 18, 2024 @ 10:33:18.263,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 10:33:08.263,""7,3GB"",""93,9%"""
"Oct 18, 2024 @ 10:32:58.266,""7,3GB"",""93,1%"""
"Oct 18, 2024 @ 10:32:48.261,""7,2GB"",""91,9%"""
"Oct 18, 2024 @ 10:32:38.269,""7,1GB"",""90,6%"""
"Oct 18, 2024 @ 10:32:28.269,""7,3GB"",""93,5%"""
"Oct 18, 2024 @ 10:32:18.881,""7,4GB"",""94,1%"""
"Oct 18, 2024 @ 10:32:08.274,""7,3GB"",""93,9%"""
"Oct 18, 2024 @ 10:31:58.263,""7,1GB"",""91,1%"""
"Oct 18, 2024 @ 10:31:48.274,""7,1GB"",""91,2%"""
"Oct 18, 2024 @ 10:31:38.275,""7,1GB"",""91,4%"""
"Oct 18, 2024 @ 10:31:28.262,""7,3GB"",""93,6%"""
"Oct 18, 2024 @ 10:31:18.269,""7,2GB"",""92,1%"""
"Oct 18, 2024 @ 10:31:08.265,""7,2GB"",""92%"""
"Oct 18, 2024 @ 10:30:58.272,7GB,""90,2%"""
"Oct 18, 2024 @ 10:30:48.267,""7,1GB"",""90,3%"""
"Oct 18, 2024 @ 10:30:38.276,""7,1GB"",""90,6%"""
"Oct 18, 2024 @ 10:30:28.268,""7,3GB"",""92,9%"""
"Oct 18, 2024 @ 10:30:18.262,7GB,""89,6%"""
"Oct 18, 2024 @ 10:30:08.263,""7,1GB"",""91,5%"""
"Oct 18, 2024 @ 10:29:58.262,""7,2GB"",""91,6%"""
"Oct 18, 2024 @ 10:29:48.272,""7,2GB"",""91,6%"""
"Oct 18, 2024 @ 10:29:38.274,""7,2GB"",""91,6%"""
"Oct 18, 2024 @ 10:29:28.267,""7,2GB"",""92%"""
"Oct 18, 2024 @ 10:29:18.270,7GB,""90,1%"""
"Oct 18, 2024 @ 10:29:08.276,""7,1GB"",""90,7%"""
"Oct 18, 2024 @ 10:28:58.265,""7,1GB"",""90,7%"""
"Oct 18, 2024 @ 10:28:48.262,""7,2GB"",""91,6%"""
"Oct 18, 2024 @ 10:28:38.262,""7,2GB"",""91,7%"""
"Oct 18, 2024 @ 10:28:28.262,""7,2GB"",""92,6%"""
"Oct 18, 2024 @ 10:28:18.272,""7,3GB"",""93,1%"""
"Oct 18, 2024 @ 10:28:08.263,""7,2GB"",""92,3%"""
"Oct 18, 2024 @ 10:27:58.263,""7,4GB"",""95,1%"""
"Oct 18, 2024 @ 10:27:48.263,""7,3GB"",""93,4%"""
"Oct 18, 2024 @ 10:27:38.332,""7,1GB"",""91%"""
"Oct 18, 2024 @ 10:27:28.262,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:27:18.272,""7,2GB"",""91,9%"""
"Oct 18, 2024 @ 10:27:08.263,""7,3GB"",""93,4%"""
"Oct 18, 2024 @ 10:26:58.266,""7,2GB"",""92,8%"""
"Oct 18, 2024 @ 10:26:48.268,""7,1GB"",""91,1%"""
"Oct 18, 2024 @ 10:26:38.273,7GB,""89,9%"""
"Oct 18, 2024 @ 10:26:28.274,""7,1GB"",""91,1%"""
"Oct 18, 2024 @ 10:26:18.275,""7,1GB"",""90,6%"""
"Oct 18, 2024 @ 10:26:08.274,""7,1GB"",""91,1%"""
"Oct 18, 2024 @ 10:25:58.279,""7,1GB"",""90,4%"""
"Oct 18, 2024 @ 10:25:48.275,""7,1GB"",""90,5%"""
"Oct 18, 2024 @ 10:25:38.267,""7,1GB"",""91,1%"""
"Oct 18, 2024 @ 10:25:28.275,""7,1GB"",""90,5%"""
"Oct 18, 2024 @ 10:25:18.266,""7,1GB"",""90,5%"""
"Oct 18, 2024 @ 10:25:08.269,7GB,""89,5%"""
"Oct 18, 2024 @ 10:24:58.282,7GB,""89%"""
"Oct 18, 2024 @ 10:24:48.282,""6,9GB"",""88,4%"""
"Oct 18, 2024 @ 10:24:38.277,7GB,""89,1%"""
"Oct 18, 2024 @ 10:24:28.274,""6,9GB"",""88,7%"""
"Oct 18, 2024 @ 10:24:18.277,""6,8GB"",""87,6%"""
"Oct 18, 2024 @ 10:24:08.269,""6,8GB"",""87,2%"""
"Oct 18, 2024 @ 10:23:58.272,""6,9GB"",""87,8%"""
"Oct 18, 2024 @ 10:23:48.273,""6,8GB"",""87,2%"""
"Oct 18, 2024 @ 10:23:38.277,""6,8GB"",""87,6%"""
"Oct 18, 2024 @ 10:23:28.280,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 10:23:18.270,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 10:23:08.269,""6,7GB"",""85,5%"""
"Oct 18, 2024 @ 10:22:58.267,""6,7GB"",""85,5%"""
"Oct 18, 2024 @ 10:22:48.277,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 10:22:38.277,""6,7GB"",""85,7%"""
"Oct 18, 2024 @ 10:22:28.266,""6,7GB"",""85,6%"""
"Oct 18, 2024 @ 10:22:18.265,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 10:22:08.276,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 10:21:58.275,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 10:21:48.265,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 10:21:38.271,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:21:28.267,""6,7GB"",""85,5%"""
"Oct 18, 2024 @ 10:21:18.268,""6,6GB"",""84,8%"""
"Oct 18, 2024 @ 10:21:08.266,""6,7GB"",""85,2%"""
"Oct 18, 2024 @ 10:20:58.268,""6,7GB"",""85,2%"""
"Oct 18, 2024 @ 10:20:48.267,""6,7GB"",""85,6%"""
"Oct 18, 2024 @ 10:20:38.272,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:20:28.271,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:20:18.275,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:20:08.277,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:19:58.272,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:19:48.267,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:19:38.265,""6,6GB"",""84,8%"""
"Oct 18, 2024 @ 10:19:28.267,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:19:18.269,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:19:08.266,""6,6GB"",""84,7%"""
"Oct 18, 2024 @ 10:18:58.265,""6,6GB"",""84,5%"""
"Oct 18, 2024 @ 10:18:48.268,""6,6GB"",""84,6%"""
"Oct 18, 2024 @ 10:18:38.273,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 10:18:28.266,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 10:18:18.265,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:18:08.281,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:17:58.276,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 10:17:48.270,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 10:17:38.269,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 10:17:28.282,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 10:17:18.281,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 10:17:08.266,""6,9GB"",""87,7%"""
"Oct 18, 2024 @ 10:16:58.266,""6,9GB"",""87,8%"""
"Oct 18, 2024 @ 10:16:48.276,""6,9GB"",""88,4%"""
"Oct 18, 2024 @ 10:16:38.272,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 10:16:28.281,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:16:18.275,""6,8GB"",""87%"""
"Oct 18, 2024 @ 10:16:08.278,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:15:58.279,""6,8GB"",""87%"""
"Oct 18, 2024 @ 10:15:48.280,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:15:38.274,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:15:28.274,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:15:18.278,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:15:08.280,""6,8GB"",""87,2%"""
"Oct 18, 2024 @ 10:14:58.276,""6,8GB"",""86,9%"""
"Oct 18, 2024 @ 10:14:48.274,""6,7GB"",""85,9%"""
"Oct 18, 2024 @ 10:14:38.282,""6,7GB"",""85,6%"""
"Oct 18, 2024 @ 10:14:28.282,""6,7GB"",""86%"""
"Oct 18, 2024 @ 10:14:18.265,""6,7GB"",""85,6%"""
"Oct 18, 2024 @ 10:14:08.269,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 10:13:58.275,""6,8GB"",""86,8%"""
"Oct 18, 2024 @ 10:13:48.276,""6,8GB"",""87%"""
"Oct 18, 2024 @ 10:13:38.270,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 10:13:28.267,""6,8GB"",""87,2%"""
"Oct 18, 2024 @ 10:13:18.269,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 10:13:08.283,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 10:12:58.275,""6,8GB"",""86,8%"""
"Oct 18, 2024 @ 10:12:48.275,""6,8GB"",""87,2%"""
"Oct 18, 2024 @ 10:12:38.272,""6,8GB"",""86,9%"""
"Oct 18, 2024 @ 10:12:28.272,""6,7GB"",""86,4%"""
"Oct 18, 2024 @ 10:12:18.270,""6,7GB"",""86,3%"""
"Oct 18, 2024 @ 10:12:08.278,""6,8GB"",""87,1%"""
"Oct 18, 2024 @ 10:11:58.265,""6,9GB"",""88,1%"""
"Oct 18, 2024 @ 10:11:48.265,""6,7GB"",""85,7%"""
"Oct 18, 2024 @ 10:11:38.273,""6,7GB"",""85,7%"""
"Oct 18, 2024 @ 10:11:28.271,""6,7GB"",""85,5%"""
"Oct 18, 2024 @ 10:11:18.265,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:11:08.273,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:10:58.274,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 10:10:48.265,""6,5GB"",""83,7%"""
"Oct 18, 2024 @ 10:10:38.276,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 10:10:28.265,""6,6GB"",""84,2%"""
"Oct 18, 2024 @ 10:10:18.266,""6,5GB"",""83,5%"""
"Oct 18, 2024 @ 10:10:08.276,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:09:58.273,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:09:48.274,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:09:38.268,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:09:28.266,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 10:09:18.265,""6,5GB"",""83,2%"""
"Oct 18, 2024 @ 10:09:08.284,""6,5GB"",""82,9%"""
"Oct 18, 2024 @ 10:08:58.266,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 10:08:48.266,""6,5GB"",""83,7%"""
"Oct 18, 2024 @ 10:08:38.269,""6,5GB"",""82,9%"""
"Oct 18, 2024 @ 10:08:28.264,""6,5GB"",""83,5%"""
"Oct 18, 2024 @ 10:08:18.264,""6,5GB"",""83%"""
"Oct 18, 2024 @ 10:08:08.276,""6,5GB"",""82,9%"""
"Oct 18, 2024 @ 10:07:58.277,""6,5GB"",""83,6%"""
"Oct 18, 2024 @ 10:07:48.269,""6,5GB"",""83,6%"""
"Oct 18, 2024 @ 10:07:38.266,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 10:07:28.261,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 10:07:18.270,""6,6GB"",""84,7%"""
"Oct 18, 2024 @ 10:07:08.273,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:06:58.270,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 10:06:48.261,""6,5GB"",""83,6%"""
"Oct 18, 2024 @ 10:06:38.271,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 10:06:28.259,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 10:06:18.259,""6,6GB"",""84,5%"""
"Oct 18, 2024 @ 10:06:08.259,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 10:05:58.262,""6,6GB"",""84,5%"""
"Oct 18, 2024 @ 10:05:48.270,""6,6GB"",""84,8%"""
"Oct 18, 2024 @ 10:05:38.263,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 10:05:28.262,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 10:05:18.257,""6,5GB"",""82,8%"""
"Oct 18, 2024 @ 10:05:08.264,""6,5GB"",""82,8%"""
"Oct 18, 2024 @ 10:04:58.268,""6,5GB"",""82,8%"""
"Oct 18, 2024 @ 10:04:48.256,""6,5GB"",""82,7%"""
"Oct 18, 2024 @ 10:04:38.268,""6,5GB"",""82,8%"""
"Oct 18, 2024 @ 10:04:28.265,""6,7GB"",""85,2%"""
"Oct 18, 2024 @ 10:04:18.256,""6,3GB"",""80,8%"""
"Oct 18, 2024 @ 10:04:08.268,""6,3GB"",""80,8%"""
"Oct 18, 2024 @ 10:03:58.261,""6,5GB"",""83,5%"""
"Oct 18, 2024 @ 10:03:48.262,""6,6GB"",""84%"""
"Oct 18, 2024 @ 10:03:38.255,""6,6GB"",""84,8%"""
"Oct 18, 2024 @ 10:03:28.256,""6,6GB"",""85%"""
"Oct 18, 2024 @ 10:03:18.255,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:03:08.255,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 10:02:58.266,""6,7GB"",""85,9%"""
"Oct 18, 2024 @ 10:02:48.262,""6,7GB"",""86,3%"""
"Oct 18, 2024 @ 10:02:38.255,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 10:02:28.264,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 10:02:18.259,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 10:02:08.256,""6,7GB"",""86,1%"""
"Oct 18, 2024 @ 10:01:58.258,""6,7GB"",""85,6%"""
"Oct 18, 2024 @ 10:01:48.255,""6,7GB"",""85,7%"""
"Oct 18, 2024 @ 10:01:38.257,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 10:01:28.263,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 10:01:18.261,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 10:01:08.255,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 10:00:58.258,""7,1GB"",""91,2%"""
"Oct 18, 2024 @ 10:00:48.256,""7,1GB"",""91,3%"""
"Oct 18, 2024 @ 10:00:38.257,""7,2GB"",""91,9%"""
"Oct 18, 2024 @ 10:00:28.256,""7,1GB"",""90,3%"""
"Oct 18, 2024 @ 10:00:18.265,""6,9GB"",""88,7%"""
"Oct 18, 2024 @ 10:00:08.258,7GB,""89,6%"""
"Oct 18, 2024 @ 09:59:58.256,7GB,""89,5%"""
"Oct 18, 2024 @ 09:59:48.260,""6,9GB"",""88,6%"""
"Oct 18, 2024 @ 09:59:38.259,""6,8GB"",""87,6%"""
"Oct 18, 2024 @ 09:59:28.256,""6,8GB"",""87,3%"""
"Oct 18, 2024 @ 09:59:18.256,""6,8GB"",""87,3%"""
"Oct 18, 2024 @ 09:59:08.256,""6,8GB"",""87,4%"""
"Oct 18, 2024 @ 09:58:58.256,""6,8GB"",""87,2%"""
"Oct 18, 2024 @ 09:58:48.272,""6,8GB"",""87%"""
"Oct 18, 2024 @ 09:58:38.255,""6,8GB"",""86,9%"""
"Oct 18, 2024 @ 09:58:28.256,""6,7GB"",""86,2%"""
"Oct 18, 2024 @ 09:58:18.255,""6,5GB"",""83,2%"""
"Oct 18, 2024 @ 09:58:08.260,""6,5GB"",""83%"""
"Oct 18, 2024 @ 09:57:58.265,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 09:57:48.265,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 09:57:38.271,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 09:57:28.257,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 09:57:18.256,""6,6GB"",""84,4%"""
"Oct 18, 2024 @ 09:57:08.269,""6,9GB"",""88,1%"""
"Oct 18, 2024 @ 09:56:58.258,""6,9GB"",""88,7%"""
"Oct 18, 2024 @ 09:56:48.261,""6,9GB"",""88,9%"""
"Oct 18, 2024 @ 09:56:38.256,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 09:56:28.263,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 09:56:18.266,""6,6GB"",""85%"""
"Oct 18, 2024 @ 09:56:08.257,""6,7GB"",""86%"""
"Oct 18, 2024 @ 09:55:58.261,""6,7GB"",""86%"""
"Oct 18, 2024 @ 09:55:48.270,""6,7GB"",""86%"""
"Oct 18, 2024 @ 09:55:38.266,""6,7GB"",""86,1%"""
"Oct 18, 2024 @ 09:55:28.261,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 09:55:18.262,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 09:55:08.262,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:54:58.258,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 09:54:48.268,""6,7GB"",""86,4%"""
"Oct 18, 2024 @ 09:54:38.261,""6,7GB"",""86,2%"""
"Oct 18, 2024 @ 09:54:28.260,""6,6GB"",""84,6%"""
"Oct 18, 2024 @ 09:54:18.257,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 09:54:08.260,""6,5GB"",""83,6%"""
"Oct 18, 2024 @ 09:53:58.256,""6,5GB"",""83,3%"""
"Oct 18, 2024 @ 09:53:48.267,""6,5GB"",""82,8%"""
"Oct 18, 2024 @ 09:53:38.260,""6,5GB"",""82,8%"""
"Oct 18, 2024 @ 09:53:28.257,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 09:53:18.258,""6,8GB"",""86,8%"""
"Oct 18, 2024 @ 09:53:08.258,""6,6GB"",""84,8%"""
"Oct 18, 2024 @ 09:52:58.256,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 09:52:48.256,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 09:52:38.267,""6,6GB"",""85%"""
"Oct 18, 2024 @ 09:52:28.261,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 09:52:18.265,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 09:52:08.259,""6,6GB"",""85%"""
"Oct 18, 2024 @ 09:51:58.265,""6,6GB"",""85%"""
"Oct 18, 2024 @ 09:51:48.269,""6,6GB"",""85%"""
"Oct 18, 2024 @ 09:51:38.271,""6,7GB"",""86,1%"""
"Oct 18, 2024 @ 09:51:28.260,""6,7GB"",""86,3%"""
"Oct 18, 2024 @ 09:51:18.266,""6,7GB"",""86,3%"""
"Oct 18, 2024 @ 09:51:08.274,""6,7GB"",""86,4%"""
"Oct 18, 2024 @ 09:50:58.270,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:50:48.275,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:50:38.279,""6,8GB"",""86,4%"""
"Oct 18, 2024 @ 09:50:28.270,""6,7GB"",""86,4%"""
"Oct 18, 2024 @ 09:50:18.276,""6,8GB"",""87%"""
"Oct 18, 2024 @ 09:50:08.279,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:49:58.281,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:49:48.280,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:49:38.286,""6,8GB"",""86,7%"""
"Oct 18, 2024 @ 09:49:28.279,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 09:49:18.283,""6,8GB"",""86,6%"""
"Oct 18, 2024 @ 09:49:08.280,""6,7GB"",""86,3%"""
"Oct 18, 2024 @ 09:48:58.296,""6,7GB"",""86,1%"""
"Oct 18, 2024 @ 09:48:48.283,""6,7GB"",""86,1%"""
"Oct 18, 2024 @ 09:48:38.286,""6,7GB"",""86,1%"""
"Oct 18, 2024 @ 09:48:28.296,""6,8GB"",""87,4%"""
"Oct 18, 2024 @ 09:48:18.301,""6,6GB"",""84,6%"""
"Oct 18, 2024 @ 09:48:08.290,""6,6GB"",""84,7%"""
"Oct 18, 2024 @ 09:47:58.302,""6,7GB"",""85,9%"""
"Oct 18, 2024 @ 09:47:48.303,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:47:38.293,""6,8GB"",""86,9%"""
"Oct 18, 2024 @ 09:47:28.294,""6,5GB"",""83,4%"""
"Oct 18, 2024 @ 09:47:18.304,""6,5GB"",""83,7%"""
"Oct 18, 2024 @ 09:47:08.300,""6,5GB"",""83,5%"""
"Oct 18, 2024 @ 09:46:58.311,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 09:46:48.302,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 09:46:38.299,""6,5GB"",""83,8%"""
"Oct 18, 2024 @ 09:46:28.309,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 09:46:18.300,""6,6GB"",""84,2%"""
"Oct 18, 2024 @ 09:46:08.306,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 09:45:58.302,""6,6GB"",""83,9%"""
"Oct 18, 2024 @ 09:45:48.311,""6,6GB"",""84%"""
"Oct 18, 2024 @ 09:45:38.309,""6,5GB"",""83,9%"""
"Oct 18, 2024 @ 09:45:28.302,""6,5GB"",""83,5%"""
"Oct 18, 2024 @ 09:45:18.310,""6,5GB"",""83%"""
"Oct 18, 2024 @ 09:45:08.306,""6,4GB"",""81,9%"""
"Oct 18, 2024 @ 09:44:58.298,""6,3GB"",""81,2%"""
"Oct 18, 2024 @ 09:44:48.308,""6,3GB"",""81,2%"""
"Oct 18, 2024 @ 09:44:38.303,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 09:44:28.314,7GB,""89,4%"""
"Oct 18, 2024 @ 09:44:18.298,""6,9GB"",""89%"""
"Oct 18, 2024 @ 09:44:08.304,""6,8GB"",""87,4%"""
"Oct 18, 2024 @ 09:43:58.301,""6,7GB"",""86%"""
"Oct 18, 2024 @ 09:43:48.302,""6,6GB"",""84,9%"""
"Oct 18, 2024 @ 09:43:38.362,""6,8GB"",""86,5%"""
"Oct 18, 2024 @ 09:43:28.300,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 09:43:18.298,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 09:43:08.302,""6,6GB"",""84,3%"""
"Oct 18, 2024 @ 09:42:58.306,""6,6GB"",""84,2%"""
"Oct 18, 2024 @ 09:42:48.308,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 09:42:38.298,""6,7GB"",""85,7%"""
"Oct 18, 2024 @ 09:42:28.306,""6,7GB"",""85,3%"""
"Oct 18, 2024 @ 09:42:18.300,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 09:42:08.315,""6,6GB"",""85,1%"""
"Oct 18, 2024 @ 09:41:58.300,""6,7GB"",""85,4%"""
"Oct 18, 2024 @ 09:41:48.299,""6,7GB"",""85,6%"""
"Oct 18, 2024 @ 09:41:38.307,""6,7GB"",""85,5%"""
"Oct 18, 2024 @ 09:41:28.310,""6,6GB"",""84,9%"""
